properties,num_properties,coverage,score
"has_place_of_birth, has_place_of_death, has_gender, has_father, has_country_of_citizenship, has_position_held, has_child, has_occupation, has_date_of_death",9,1220,10980
"has_place_of_birth, has_gender, has_employer, has_date_of_death",4,2744,10976
"has_place_of_birth, has_place_of_death, has_date_of_death, has_cause_of_death",4,2744,10976
"has_place_of_birth, has_employer, has_date_of_death, has_date_of_birth",4,2744,10976
"has_place_of_birth, has_occupation, has_employer, has_date_of_death",4,2744,10976
"has_place_of_birth, has_position_held, has_child, has_occupation, has_award_received, has_date_of_death",6,1829,10974
"has_place_of_birth, has_position_held, has_child, has_award_received, has_date_of_death, has_date_of_birth",6,1829,10974
"has_place_of_birth, has_gender, has_position_held, has_child, has_award_received, has_date_of_death",6,1829,10974
"has_place_of_birth, has_place_of_death, has_gender, has_father, has_country_of_citizenship, has_position_held, has_child, has_occupation, has_date_of_birth",9,1219,10971
"has_place_of_birth, has_place_of_death, has_gender, has_father, has_country_of_citizenship, has_position_held, has_child, has_date_of_death, has_date_of_birth",9,1219,10971
"has_place_of_birth, has_place_of_death, has_father, has_country_of_citizenship, has_position_held, has_child, has_occupation, has_date_of_death, has_date_of_birth",9,1219,10971
"has_place_of_birth, has_country_of_citizenship, has_position_held, has_child, has_award_received, has_date_of_death",6,1826,10956
"has_place_of_birth, has_country_of_citizenship, has_date_of_birth, has_religion",4,2738,10952
"has_gender, has_father, has_mother, has_country_of_citizenship, has_occupation",5,2190,10950
"has_place_of_birth, has_gender, has_spouse, has_educated_at, has_occupation",5,2190,10950
"has_place_of_birth, has_gender, has_spouse, has_educated_at, has_date_of_birth",5,2189,10945
"has_place_of_birth, has_spouse, has_educated_at, has_occupation, has_date_of_birth",5,2189,10945
"has_place_of_death, has_gender, has_spouse, has_award_received, has_date_of_death, has_date_of_birth",6,1824,10944
"has_place_of_death, has_gender, has_spouse, has_occupation, has_award_received, has_date_of_birth",6,1824,10944
"has_place_of_death, has_gender, has_spouse, has_occupation, has_award_received, has_date_of_death",6,1824,10944
"has_place_of_death, has_spouse, has_occupation, has_award_received, has_date_of_death, has_date_of_birth",6,1824,10944
"has_place_of_birth, has_gender, has_spouse, has_country_of_citizenship, has_educated_at, has_occupation, has_award_received, has_date_of_birth",8,1368,10944
"has_place_of_birth, has_place_of_death, has_country_of_citizenship, has_cause_of_death",4,2734,10936
"has_place_of_birth, has_gender, has_father, has_spouse, has_occupation, has_date_of_birth",6,1822,10932
"has_gender, has_father, has_country_of_citizenship, has_child, has_occupation, has_date_of_death",6,1822,10932
"has_gender, has_father, has_native_language, has_occupation, has_date_of_death, has_date_of_birth",6,1821,10926
"has_place_of_death, has_gender, has_father, has_mother, has_country_of_citizenship, has_occupation, has_date_of_death",7,1560,10920
"has_gender, has_father, has_spouse, has_country_of_citizenship, has_occupation, has_date_of_death, has_date_of_birth",7,1560,10920
"has_gender, has_father, has_country_of_citizenship, has_native_language, has_date_of_death, has_date_of_birth",6,1818,10908
"has_father, has_country_of_citizenship, has_native_language, has_occupation, has_date_of_death, has_date_of_birth",6,1818,10908
"has_gender, has_father, has_country_of_citizenship, has_native_language, has_occupation, has_date_of_death",6,1818,10908
"has_place_of_death, has_father, has_mother, has_country_of_citizenship, has_occupation, has_date_of_death, has_date_of_birth",7,1558,10906
"has_place_of_death, has_gender, has_father, has_mother, has_country_of_citizenship, has_occupation, has_date_of_birth",7,1558,10906
"has_place_of_death, has_gender, has_father, has_mother, has_country_of_citizenship, has_date_of_death, has_date_of_birth",7,1558,10906
"has_father, has_country_of_citizenship, has_child, has_occupation, has_date_of_death, has_date_of_birth",6,1817,10902
"has_gender, has_father, has_country_of_citizenship, has_child, has_date_of_death, has_date_of_birth",6,1817,10902
"has_gender, has_father, has_mother, has_country_of_citizenship, has_date_of_birth",5,2180,10900
"has_father, has_mother, has_country_of_citizenship, has_occupation, has_date_of_birth",5,2180,10900
"has_place_of_birth, has_place_of_death, has_spouse, has_award_received, has_date_of_death, has_date_of_birth",6,1816,10896
"has_place_of_birth, has_place_of_death, has_gender, has_spouse, has_award_received, has_date_of_death",6,1816,10896
"has_place_of_birth, has_place_of_death, has_gender, has_spouse, has_award_received, has_date_of_birth",6,1816,10896
"has_place_of_birth, has_place_of_death, has_spouse, has_occupation, has_award_received, has_date_of_birth",6,1816,10896
"has_place_of_birth, has_place_of_death, has_spouse, has_occupation, has_award_received, has_date_of_death",6,1816,10896
"has_place_of_birth, has_place_of_death, has_gender, has_spouse, has_occupation, has_award_received",6,1816,10896
"has_place_of_birth, has_gender, has_spouse, has_country_of_citizenship, has_educated_at",5,2176,10880
"has_place_of_birth, has_spouse, has_country_of_citizenship, has_educated_at, has_occupation",5,2176,10880
"has_place_of_birth, has_spouse, has_country_of_citizenship, has_educated_at, has_date_of_birth",5,2175,10875
"has_place_of_death, has_gender, has_spouse, has_country_of_citizenship, has_award_received, has_date_of_birth",6,1812,10872
"has_place_of_death, has_gender, has_spouse, has_country_of_citizenship, has_occupation, has_award_received",6,1812,10872
"has_place_of_death, has_spouse, has_country_of_citizenship, has_occupation, has_award_received, has_date_of_birth",6,1812,10872
"has_place_of_death, has_gender, has_spouse, has_country_of_citizenship, has_award_received, has_date_of_death",6,1812,10872
"has_place_of_death, has_spouse, has_country_of_citizenship, has_occupation, has_award_received, has_date_of_death",6,1812,10872
"has_place_of_death, has_spouse, has_country_of_citizenship, has_award_received, has_date_of_death, has_date_of_birth",6,1812,10872
"has_place_of_birth, has_gender, has_spouse, has_child, has_occupation",5,2174,10870
"has_place_of_birth, has_country_of_citizenship, has_occupation, has_date_of_death, has_religion",5,2174,10870
"has_place_of_birth, has_gender, has_country_of_citizenship, has_date_of_death, has_religion",5,2174,10870
"has_place_of_birth, has_gender, has_spouse, has_child, has_date_of_birth",5,2173,10865
"has_place_of_birth, has_spouse, has_child, has_occupation, has_date_of_birth",5,2173,10865
"has_place_of_birth, has_gender, has_father, has_mother, has_country_of_citizenship, has_occupation, has_date_of_death",7,1552,10864
"has_place_of_birth, has_country_of_citizenship, has_date_of_death, has_date_of_birth, has_religion",5,2172,10860
"has_place_of_birth, has_country_of_citizenship, has_employer, has_date_of_death",4,2714,10856
"has_place_of_birth, has_place_of_death, has_gender, has_child, has_educated_at, has_occupation, has_date_of_death, has_date_of_birth",8,1357,10856
"has_place_of_birth, has_father, has_mother, has_country_of_citizenship, has_occupation, has_date_of_death, has_date_of_birth",7,1550,10850
"has_place_of_birth, has_gender, has_father, has_mother, has_country_of_citizenship, has_date_of_death, has_date_of_birth",7,1550,10850
"has_place_of_birth, has_gender, has_father, has_country_of_citizenship, has_position_held, has_child, has_occupation, has_date_of_birth",8,1356,10848
"has_place_of_birth, has_place_of_death, has_spouse, has_country_of_citizenship, has_award_received, has_date_of_birth",6,1804,10824
"has_place_of_birth, has_place_of_death, has_spouse, has_country_of_citizenship, has_occupation, has_award_received",6,1804,10824
"has_place_of_birth, has_place_of_death, has_spouse, has_country_of_citizenship, has_award_received, has_date_of_death",6,1804,10824
"has_gender, has_spouse, has_position_held, has_occupation, has_date_of_death, has_date_of_birth",6,1804,10824
"has_place_of_birth, has_place_of_death, has_gender, has_spouse, has_country_of_citizenship, has_award_received",6,1804,10824
"has_place_of_death, has_gender, has_position_held, has_educated_at, has_native_language, has_date_of_death",6,1803,10818
"has_place_of_death, has_gender, has_position_held, has_educated_at, has_native_language, has_occupation",6,1803,10818
"has_place_of_death, has_gender, has_position_held, has_educated_at, has_native_language, has_date_of_birth",6,1803,10818
"has_place_of_death, has_position_held, has_educated_at, has_native_language, has_occupation, has_date_of_birth",6,1803,10818
"has_place_of_death, has_position_held, has_educated_at, has_native_language, has_date_of_death, has_date_of_birth",6,1803,10818
"has_place_of_death, has_position_held, has_educated_at, has_native_language, has_occupation, has_date_of_death",6,1803,10818
"has_place_of_birth, has_place_of_death, has_gender, has_position_held, has_educated_at, has_native_language",6,1802,10812
"has_place_of_death, has_country_of_citizenship, has_position_held, has_educated_at, has_native_language, has_date_of_death",6,1802,10812
"has_place_of_death, has_gender, has_country_of_citizenship, has_position_held, has_educated_at, has_native_language",6,1802,10812
"has_place_of_birth, has_place_of_death, has_position_held, has_educated_at, has_native_language, has_date_of_birth",6,1802,10812
"has_place_of_birth, has_place_of_death, has_position_held, has_educated_at, has_native_language, has_occupation",6,1802,10812
"has_place_of_birth, has_place_of_death, has_position_held, has_educated_at, has_native_language, has_date_of_death",6,1802,10812
"has_place_of_death, has_country_of_citizenship, has_position_held, has_educated_at, has_native_language, has_date_of_birth",6,1802,10812
"has_place_of_death, has_country_of_citizenship, has_position_held, has_educated_at, has_native_language, has_occupation",6,1802,10812
"has_place_of_death, has_gender, has_country_of_citizenship, has_child, has_educated_at, has_occupation, has_date_of_death, has_date_of_birth",8,1351,10808
"has_place_of_birth, has_place_of_death, has_country_of_citizenship, has_position_held, has_educated_at, has_native_language",6,1801,10806
"has_place_of_birth, has_gender, has_father, has_native_language, has_date_of_death, has_date_of_birth",6,1800,10800
"has_place_of_birth, has_place_of_death, has_gender, has_country_of_citizenship, has_child, has_educated_at, has_occupation, has_date_of_birth",8,1350,10800
"has_place_of_birth, has_place_of_death, has_gender, has_country_of_citizenship, has_child, has_educated_at, has_occupation, has_date_of_death",8,1350,10800
"has_place_of_birth, has_gender, has_father, has_native_language, has_occupation, has_date_of_death",6,1800,10800
"has_place_of_birth, has_place_of_death, has_country_of_citizenship, has_child, has_educated_at, has_occupation, has_date_of_death, has_date_of_birth",8,1350,10800
"has_place_of_birth, has_place_of_death, has_gender, has_country_of_citizenship, has_child, has_educated_at, has_date_of_death, has_date_of_birth",8,1350,10800
"has_place_of_birth, has_father, has_native_language, has_occupation, has_date_of_death, has_date_of_birth",6,1800,10800
"has_gender, has_mother, has_country_of_citizenship, has_occupation, has_date_of_death, has_date_of_birth",6,1799,10794
"has_place_of_birth, has_gender, has_spouse, has_country_of_citizenship, has_educated_at, has_occupation, has_date_of_death, has_date_of_birth",8,1348,10784
"has_place_of_birth, has_father, has_country_of_citizenship, has_native_language, has_date_of_death, has_date_of_birth",6,1797,10782
"has_place_of_birth, has_father, has_country_of_citizenship, has_native_language, has_occupation, has_date_of_death",6,1797,10782
"has_place_of_birth, has_gender, has_father, has_country_of_citizenship, has_native_language, has_date_of_death",6,1797,10782
"has_place_of_birth, has_gender, has_father, has_spouse, has_country_of_citizenship, has_occupation",6,1796,10776
