row_id,line_id,lang,gt,gt_normalized,gt_geonames_id,llm_output,llm_normalized,llm_geonames_id,match
2082,Q185002,fr,Pierrefonds,Pierrefonds,Q818715,Montréal,Montréal,Q340,False
2083,Q185002,it,Pierrefonds,Pierrefonds,Q818715,Canada,Canada,Q16,False
2084,Q185002,pl,Pierrefonds,Pierrefonds,Q818715,Cagnes-sur-Mer,Cagnes-sur-Mer,Q193832,False
2085,Q185002,ru,Пьерфон,Пьерфон,Q376699,Париж.,Париж,Q90,False
2086,Q185002,zh,皮耶楓,皮耶楓,Q2360927,布鲁塞尔,布鲁塞尔,Q239,False
2087,Q157191,ar,ستراسبورغ,ستراسبورغ,Q6602,باريس,باريس,Q90,False
2088,Q157191,en,Strasbourg,Strasbourg,Q6602,Strasbourg,Strasbourg,Q6602,True
2089,Q157191,de,Straßburg,Straßburg,Q6602,Paris,Paris,Q90,False
2090,Q157191,fr,Strasbourg,Strasbourg,Q6602,Strasbourg,Strasbourg,Q6602,True
2091,Q157191,it,Strasburgo,Strasburgo,Q6602,Francia,Francia,Q142,False
2092,Q157191,pl,Strasburg,Strasburg,Q6602,Strasburg,Strasburg,Q6602,True
2093,Q157191,ru,Страсбург,Страсбург,Q6602,Марсель.,Марсель,Q23482,False
2094,Q157191,zh,斯特拉斯堡,斯特拉斯堡,Q6602,布拉格,布拉格,Q1085,False
2095,Q58592,ar,برشلونة,برشلونة,Q1492,برلين,برلين,Q64,False
2096,Q58592,en,Barcelona,Barcelona,Q1492,West Berlin,West Berlin,Q56036,False
2097,Q58592,de,Barcelona,Barcelona,Q1492,West-Berlin,West-Berlin,Q56036,False
2098,Q58592,fr,Barcelone,Barcelone,Q1492,West Berlin,Berlin-Ouest,Q56036,False
2099,Q58592,it,Barcellona,Barcellona,Q1492,Germania,Germania,Q183,False
2100,Q58592,pl,Barcelona,Barcelona,Q1492,West Berlin,Berlin Zachodni,Q56036,False
2101,Q58592,ru,Барселона,Барселона,Q1492,Висбаден.,Висбаден,Q1721,False
2102,Q58592,zh,巴塞罗那,巴塞罗那,Q1492,倫敦,倫敦,Q84,False
2103,Q18404,ar,أنيار سور سين,أنيار سور سين,Q191415,مدينة لندن,مدينة لندن,Q23311,False
2104,Q18404,en,Asnières-sur-Seine,Asnières-sur-Seine,Q191415,Seclin,Seclin,Q630627,False
2105,Q18404,de,Asnières-sur-Seine,Asnières-sur-Seine,Q191415,Paris,Paris,Q90,False
2106,Q18404,fr,Asnières-sur-Seine,Asnières-sur-Seine,Q191415,Asnières-sur-Oise,Asnières-sur-Oise,Q1161131,False
2107,Q18404,it,Asnières-sur-Seine,Asnières-sur-Seine,Q191415,Francia,Francia,Q142,False
2108,Q18404,pl,Asnières-sur-Seine,Asnières-sur-Seine,Q191415,Paryż,Paryż,Q90,False
2109,Q18404,ru,Аньер-сюр-Сен,Аньер-сюр-Сен,Q191415,Тулон.,Тулон,Q44160,False
2110,Q18404,zh,塞纳河畔阿涅尔,塞纳河畔阿涅尔,Q191415,奥尔良,奥尔良,Q6548,False
2111,Q105158,ar,نك الكبرى,نك الكبرى,Q1378786,نيويورك,نيويورك,Q60,False
2112,Q105158,en,Great Neck,Great Neck,Q1378786,Switzerland,Switzerland,Q39,False
2113,Q105158,de,Great Neck,Great Neck,Q1378786,Genf,Genf,Q71,False
2114,Q105158,fr,Great Neck,Great Neck,Q1378786,Genève,Genève,Q71,False
2115,Q105158,it,Great Neck,Great Neck,Q1378786,Francia,Francia,Q142,False
2116,Q105158,ru,Грейт-Нек,Грейт-Нек,Q1378786,Лондон.,Лондон,Q84,False
2117,Q105158,zh,大頸鎮,格雷特内克,Q1378786,布里斯班,布里斯班,Q34932,False
2118,Q272923,ar,لوس أنجلوس,لوس أنجلوس,Q65,كوفنري,,,False
2119,Q272923,en,Los Angeles,Los Angeles,Q65,Los Angeles,Los Angeles,Q65,True
2120,Q272923,de,Los Angeles,Los Angeles,Q65,Los Angeles,Los Angeles,Q65,True
2121,Q272923,fr,Los Angeles,Los Angeles,Q65,Los Angeles,Los Angeles,Q65,True
2122,Q272923,it,Los Angeles,Los Angeles,Q65,Stati Uniti d'America,Stati Uniti d'America,Q30,False
2123,Q272923,pl,Los Angeles,Los Angeles,Q65,Los Angeles,Los Angeles,Q65,True
2124,Q272923,ru,Лос-Анджелес,Лос-Анджелес,Q65,Нью-Йорк.,Нью-Йорк,Q60,False
2125,Q272923,zh,洛杉矶,洛杉矶,Q65,加利福尼亚州圣莫尼卡,,,False
2126,Q310324,ar,ماليبو، كاليفورنيا,ماليبو,Q387047,أنجلترا,إنجلترا,Q21,False
2127,Q310324,en,Malibu,Malibu,Q387047,Malibu,Malibu,Q387047,True
2128,Q310324,de,Malibu,Malibu,Q387047,Malibu,Malibu,Q387047,True
2129,Q310324,fr,Malibu,Malibu,Q387047,Malibu,Malibu,Q387047,True
2130,Q310324,it,Malibù,Malibù,Q387047,Stati Uniti d'America,Stati Uniti d'America,Q30,False
2131,Q310324,pl,Malibu,Malibu,Q387047,Malibu,Malibu,Q387047,True
2132,Q310324,ru,Малибу,Малибу,Q387047,Лондон.,Лондон,Q84,False
2133,Q310324,zh,马利布,马利布,Q387047,伦敦,伦敦,Q92561,False
2134,Q12807,ar,ألساندريا,ألساندريا,Q6088,موردينو,,,False
2135,Q12807,en,Alessandria,Alessandria,Q6088,Alessandria,Alessandria,Q6088,True
2136,Q12807,de,Alessandria,Alessandria,Q6088,Alessandria,Alessandria,Q6088,True
2137,Q12807,fr,Alexandrie,Alexandrie,Q87,Alessandria,Alexandrie,Q6088,False
2138,Q12807,it,Alessandria,Alessandria d'Egitto,Q87,Italia,Italia,Q38,False
2139,Q12807,pl,Alessandria,Alessandria,Q6088,Alessandria,Alessandria,Q6088,True
2140,Q12807,ru,Алессандрия,Алессандрия,Q6088,Алессандррия.,,,False
2141,Q12807,zh,亚历山德里亚,亚历山德里亚,Q88,里斯本,里斯本,Q597,False
2142,Q1402,ar,فلورنسا,فلورنسا,Q2044,فولبيا,فولبيانو (إيطاليا),Q10370,False
2143,Q1402,en,Florence,Florence,Q2044,Florence,Florence,Q2044,True
2144,Q1402,de,Florenz,Florenz,Q2044,Florenz,Florenz,Q2044,True
2145,Q1402,fr,Florence,Florence,Q2044,Bologne,Bologne,Q1891,False
2146,Q1402,it,Firenze,Firenze,Q2044,Italia,Italia,Q38,False
2147,Q1402,pl,Florencja,Florencja,Q2044,W Florencji.,,,False
2148,Q1402,ru,Флоренция,Флоренция,Q2044,Флоренция.,Флоренция,Q2044,True
2149,Q1402,zh,佛罗伦萨,佛罗伦萨,Q2044,佛罗伦萨,佛罗伦萨,Q2044,True
2150,Q2448709,ar,ميلانو,ميلانو,Q490,تيرامو,تِرامة,Q13137,False
2151,Q2448709,en,Milan,Milan,Q490,Rome,Rome,Q220,False
2152,Q2448709,de,Mailand,Mailand,Q490,Rom,Rom,Q220,False
2153,Q2448709,fr,Milan,Milan,Q490,Rome,Rome,Q220,False
2154,Q2448709,it,Milano,Milano,Q490,Italia,Italia,Q38,False
2155,Q2448709,pl,Mediolan,Mediolan,Q490,Rzym,Rzym,Q220,False
2156,Q2448709,ru,Милан,Милан,Q490,Пиза.,Пиза,Q13375,False
2157,Q2448709,zh,米蘭,米蘭,Q490,布加勒斯特,布加勒斯特,Q19660,False
2158,Q1220,ar,نابولي,نابولي,Q2634,بوليا,بولية,Q1447,False
2159,Q1220,en,Naples,Naples,Q2634,Genoa,Genoa,Q1449,False
2160,Q1220,de,Neapel,Neapel,Q2634,Rom,Rom,Q220,False
2161,Q1220,fr,Naples,Naples,Q2634,Genova,Gênes,Q1449,False
2162,Q1220,it,Napoli,Napoli,Q2634,Italia,Italia,Q38,False
2163,Q1220,pl,Neapol,Neapol,Q2634,Genewa,Genewa,Q71,False
2164,Q1220,ru,Неаполь,Неаполь,Q2634,"Наполитано, Джорджо.",,,False
2165,Q1220,zh,那不勒斯,那不勒斯,Q2634,布鲁克林,布魯克林,Q2446296,False
2166,Q451791,ar,روما,روما,Q220,أثينا,أثينا,Q1524,False
2167,Q451791,en,Rome,Rome,Q220,Rome,Rome,Q220,True
2168,Q451791,de,Rom,Rom,Q220,Rom,Rom,Q220,True
2169,Q451791,fr,Rome,Rome,Q220,Rome,Rome,Q220,True
2170,Q451791,it,Roma,Roma,Q220,Italia,Italia,Q38,False
2171,Q451791,pl,Rzym,Rzym,Q220,Rzym,Rzym,Q220,True
2172,Q451791,ru,Рим,Рим,Q220,Лондон.,Лондон,Q84,False
2173,Q451791,zh,罗马,罗马,Q220,阿什克利夫,,,False
2174,Q43922,ar,كاربينيتو رومانو,كاربينيتو رومانو,Q242000,بافيا,بابية,Q6259,False
2175,Q43922,en,Carpineto Romano,Carpineto Romano,Q242000,Carpi,Carpi,Q100041,False
2176,Q43922,de,Carpineto Romano,Carpineto Romano,Q242000,Carpineto Romano,Carpineto Romano,Q242000,True
2177,Q43922,fr,Carpineto Romano,Carpineto Romano,Q242000,Carpi,Carpi,Q100041,False
2178,Q43922,it,Carpineto Romano,Carpineto Romano,Q242000,Italia,Italia,Q38,False
2179,Q43922,pl,Carpineto Romano,Carpineto Romano,Q242000,Carpi,Carpi,Q100041,False
2180,Q43922,ru,Карпинето-Романо,Карпинето-Романо,Q242000,Варшава.,Варшава,Q270,False
2181,Q43922,zh,卡皮内托罗马诺,卡皮内托罗马诺,Q242000,罗马,罗马,Q220,False
2182,Q185007,ar,تورينو,تورينو,Q495,أوسلو,أوسلو,Q585,False
2183,Q185007,en,Turin,Turin,Q495,Turin,Turin,Q495,True
2184,Q185007,de,Turin,Turin,Q495,Turin,Turin,Q495,True
2185,Q185007,fr,Turin,Turin,Q495,Turin,Turin,Q495,True
2186,Q185007,it,Torino,Torino,Q495,Italia,Italia,Q38,False
2187,Q185007,pl,Turyn,Turyn,Q495,Turyn,Turyn,Q495,True
2188,Q185007,ru,Турин,Турин,Q495,Турин.,Турин,Q495,True
2189,Q185007,zh,都灵,都灵,Q495,巴黎,巴黎,Q90,False
2190,Q38484,ar,سكانديانو,سكانديانو,Q111289,بيزا,بيزا,Q13375,False
2191,Q38484,en,Scandiano,Scandiano,Q111289,Steerwaert,,,False
2192,Q38484,de,Scandiano,Scandiano,Q111289,Rom,Rom,Q220,False
2193,Q38484,fr,Scandiano,Scandiano,Q111289,Bologne,Bologne,Q1891,False
2194,Q38484,it,Scandiano,Scandiano,Q111289,Italia,Italia,Q38,False
2195,Q38484,pl,Scandiano,Scandiano,Q111289,Reggio nell'Emilia,Reggio nell’Emilia,Q13360,False
2196,Q38484,ru,Скандиано,Скандиано,Q111289,Пиза.,Пиза,Q13375,False
2197,Q38484,zh,斯坎迪亚诺,斯坎迪亚诺,Q111289,罗马,罗马,Q220,False
2198,Q78491,ar,فيينا,فيينا,Q1741,بودابست,بودابست,Q1781,False
2199,Q78491,en,Vienna,Vienna,Q1741,Vienna,Vienna,Q1741,True
2200,Q78491,de,Wien,Wien,Q1741,Calcutta,Kolkata,Q1348,False
2201,Q78491,fr,Vienne,Vienne,Q12804,Calvörde,Calvörde,Q526417,False
2202,Q78491,it,Vienna,Vienna,Q1741,Austria.,Austria,Q40,False
2203,Q78491,pl,Wiedeń,Wiedeń,Q1741,Wiedeń.,Wiedeń,Q1741,True
2204,Q78491,ru,Вена,Вена,Q1741,Вена.,Вена,Q1741,True
2205,Q78491,zh,維也納,維也納,Q1741,维也纳,維也納,Q1741,True
2206,Q1230,ar,سَسارة,سَسارة,Q13629,ميسينا,مسينة,Q13666,False
2207,Q1230,en,Sassari,Sassari,Q13629,Sassari,Sassari,Q13629,True
2208,Q1230,de,Sassari,Sassari,Q13629,Sassari,Sassari,Q13629,True
2209,Q1230,fr,Sassari,Sassari,Q13629,Sassari,Sassari,Q13629,True
2210,Q1230,it,Sassari,Sassari,Q13629,Italia,Italia,Q38,False
2211,Q1230,pl,Sassari,Sassari,Q13629,Sassari,Sassari,Q13629,True
2212,Q1230,ru,Сассари,Сассари,Q13629,Пиза.,Пиза,Q13375,False
2213,Q1230,zh,薩薩里,薩薩里,Q13629,比萨,比萨,Q13375,False
2214,Q294460,ar,روما,روما,Q220,بيروت,بيروت,Q3820,False
2215,Q294460,en,Rome,Rome,Q220,Rome,Rome,Q220,True
2216,Q294460,de,Rom,Rom,Q220,Rom,Rom,Q220,True
2217,Q294460,fr,Rome,Rome,Q220,Rome,Rome,Q220,True
2218,Q294460,it,Roma,Roma,Q220,Italia,Italia,Q38,False
2219,Q294460,pl,Rzym,Rzym,Q220,Rzym,Rzym,Q220,True
2220,Q294460,ru,Рим,Рим,Q220,Белград.,Белград,Q3711,False
2221,Q294460,zh,罗马,罗马,Q220,布宜诺斯艾利斯,布宜諾斯艾利斯,Q1486,False
2222,Q1785,ar,الدائرة السادسة في باريس,الدائرة السادسة في باريس,Q245546,مارسيليا,مارسيليا,Q23482,False
2223,Q1785,en,6th arrondissement of Paris,6th arrondissement of Paris,Q245546,Paris,Paris,Q90,False
2224,Q1785,de,6. Arrondissement von Paris,20. Arrondissement von Paris,Q210720,Paris,Paris,Q90,False
2225,Q1785,fr,6e arrondissement de Paris,6e arrondissement de Paris,Q245546,Paris,Paris,Q90,False
2226,Q1785,it,VI arrondissement di Parigi,VI arrondissement di Parigi,Q245546,Francia,Francia,Q142,False
2227,Q1785,pl,6. dzielnica Paryża,Paryż,Q3918976,Paris,Paryż,Q90,False
2228,Q1785,ru,VI округ Парижа,VI округ Парижа,Q245546,Париж.,Париж,Q90,False
2229,Q1785,zh,巴黎第六区,巴黎第六区,Q245546,巴黎,巴黎,Q90,False
2230,Q55469,ar,فونتانا ليري,فونتانا ليري,Q116844,فيرارا,فيرّارا ودِلتا نهر البو,Q16735627,False
2231,Q55469,en,Fontana Liri,Fontana Liri,Q116844,Fontana Liri,Fontana Liri,Q116844,True
2232,Q55469,de,Fontana Liri,Fontana Liri,Q116844,Neapel,Neapel,Q2634,False
2233,Q55469,fr,Fontana Liri,Fontana Liri,Q116844,Fontana Liri,Fontana Liri,Q116844,True
2234,Q55469,it,Fontana Liri,Fontana Liri,Q116844,Italia,Italia,Q38,False
2235,Q55469,pl,Fontana Liri,Fontana Liri,Q116844,Fontana Liri,Fontana Liri,Q116844,True
2236,Q55469,ru,Фонтана-Лири,Фонтана-Лири,Q116844,Бари.,Бари,Q3519,False
2237,Q55469,zh,丰塔纳利里,丰塔纳利里,Q116844,米蘭,米蘭,Q490,False
2238,Q131579,ar,فلورنسا,فلورنسا,Q2044,تروا,تروا,Q5489,False
2239,Q131579,en,Florence,Florence,Q2044,Florence,Florence,Q2044,True
2240,Q131579,de,Florenz,Florenz,Q2044,Florenz,Florenz,Q2044,True
2241,Q131579,fr,Florence,Florence,Q2044,Florence,Florence,Q2044,True
2242,Q131579,it,Firenze,Firenze,Q2044,Italia,Italia,Q38,False
2243,Q131579,pl,Florencja,Florencja,Q2044,Rzym,Rzym,Q220,False
2244,Q131579,ru,Флоренция,Флоренция,Q2044,Флоренция.,Флоренция,Q2044,True
2245,Q131579,zh,佛罗伦萨,佛罗伦萨,Q2044,烏爾巴諾八世,,,False
2246,Q483437,en,Visp,Visp,Q64147,Vienna,Vienna,Q1741,False
2247,Q483437,de,Visp,Visp,Q64147,Basel,Basel,Q78,False
2248,Q483437,fr,Viège,Viège,Q64147,Vienna,Vienne,Q1741,False
2249,Q483437,it,Visp,distretto di Visp,Q660348,Svizzera,Svizzera,Q39,False
2250,Q483437,pl,Visp,Visp,Q64147,Basilea,Bazylea,Q78,False
2251,Q483437,ru,Фисп,Фисп,Q64147,Вадусвилль.,,,False
2252,Q483437,zh,菲斯普,菲斯普,Q660348,布拉格,布拉格,Q1085,False
2253,Q3910,ar,قصر الأمير في موناكو,,,موناكو,موناكو,Q235,False
2254,Q3910,en,Prince's Palace of Monaco,,,Monaco-Ville,Monaco City,Q55115,False
2255,Q3910,de,Fürstenpalast in Monaco,,,Monaco,Monaco,Q235,False
2256,Q3910,fr,palais de Monaco,,,Paris,Paris,Q90,False
2257,Q3910,it,Palazzo dei Principi di Monaco,,,Monaco,Monaco di Baviera,Q1726,False
2258,Q3910,ru,Княжеский дворец в Монако,,,Париж.,Париж,Q90,False
2259,Q3910,zh,摩納哥王子宮,,,布鲁日,布鲁日,Q12994,False
2260,Q1071031,ar,روما,روما,Q220,بيزا,بيزا,Q13375,False
2261,Q1071031,en,Rome,Rome,Q220,Rome,Rome,Q220,True
2262,Q1071031,de,Rom,Rom,Q220,Rom,Rom,Q220,True
2263,Q1071031,fr,Rome,Rome,Q220,Rome,Rome,Q220,True
2264,Q1071031,it,Roma,Roma,Q220,Italia,Italia,Q38,False
2265,Q1071031,pl,Rzym,Rzym,Q220,Rzym,Rzym,Q220,True
2266,Q1071031,ru,Рим,Рим,Q220,Рим.,Рим,Q220,True
2267,Q1071031,zh,罗马,罗马,Q220,米蘭,米蘭,Q490,False
2268,Q130752,en,Kolomenskoye,Kolomenskoye,Q652464,Moscow,Moscow,Q649,False
2269,Q130752,de,Kolomenskoje,Kolomenskoje,Q652464,Bourges,Bourges,Q132404,False
2270,Q130752,fr,Kolomenskoïe,Kolomenskoïe,Q652464,Saint-Pétersbourg,Saint-Pétersbourg,Q656,False
2271,Q130752,it,Kolomenskoe,Kolomenskoe,Q652464,Germania,Germania,Q183,False
2272,Q130752,pl,Kołomienskoje,Kołomienskoje,Q652464,Sankt,St. Gallen,Q25607,False
2273,Q130752,ru,Коломенское,Коломенское,Q652464,Санкт-Петербург.,Санкт-Петербург,Q656,False
2274,Q130752,zh,科罗缅斯克,科罗缅斯克,Q652464,圣彼得堡,聖彼得堡,Q656,False
2275,Q133855,ar,روما,روما,Q220,أبيدوس,أبيدوس,Q192268,False
2276,Q133855,en,Rome,Rome,Q220,Rome,Rome,Q220,True
2277,Q133855,de,Rom,Rom,Q220,Rouen,Rouen,Q30974,False
2278,Q133855,fr,Rome,Rome,Q220,Rome,Rome,Q220,True
2279,Q133855,it,Roma,Roma,Q220,Francia,Francia,Q142,False
2280,Q133855,pl,Rzym,Rzym,Q220,Rzym,Rzym,Q220,True
2281,Q133855,ru,Рим,Рим,Q220,Идрикур.,,,False
2282,Q133855,zh,罗马,罗马,Q220,卡尔瓦多斯,卡爾瓦多斯省,Q3249,False
2283,Q272416,ar,باريس,باريس,Q90,كوتايسي,كوتايسي,Q172415,False
2284,Q272416,en,Paris,Paris,Q90,Tbilisi,Tbilisi,Q994,False
2285,Q272416,de,Paris,Paris,Q90,Tiflis,Tiflis,Q994,False
2286,Q272416,fr,Paris,Paris,Q90,Tbilissi,Tbilissi,Q994,False
2287,Q272416,it,Parigi,Parigi,Q90,Georgia,Georgia,Q230,False
2288,Q272416,pl,Paryż,Paryż,Q90,Tbilisi,Tbilisi,Q994,False
2289,Q272416,ru,Париж,Париж,Q90,Тбилиси.,Тбилиси,Q994,False
2290,Q272416,zh,巴黎,巴黎,Q90,图比斯利,,,False
2291,Q44265,ar,نورتشا,نورتشا,Q20494,أناية,,,False
2292,Q44265,en,Norcia,Norcia,Q20494,Nursia,,,False
2293,Q44265,de,Norcia,Norcia,Q20494,Rom,Rom,Q220,False
2294,Q44265,fr,Norcia,Norcia,Q20494,Nursie,Norcia,Q20494,True
2295,Q44265,it,Norcia,Norcia,Q20494,Italia,Italia,Q38,False
2296,Q44265,pl,Norcia,Norcia,Q20494,Nursja,Norcia,Q20494,True
2297,Q44265,ru,Норча,Норча,Q20494,Нурсия.,,,False
2298,Q44265,zh,诺尔恰,诺尔恰,Q20494,米兰,米蘭,Q490,False
2299,Q171834,ar,ماليي,ماليي,Q52153,مونتيڤيدييو,مونتفيدو,Q1335,False
2300,Q171834,en,Maglie,Maglie,Q52153,Maglie,Maglie,Q52153,True
2301,Q171834,de,Maglie,Maglie,Q52153,Bari,Bari,Q3519,False
2302,Q171834,fr,Maglie,Maglie,Q52153,Bari,Bari,Q3519,False
2303,Q171834,it,Maglie,Maglie,Q52153,Italia,Italia,Q38,False
2304,Q171834,pl,Maglie,Maglie,Q52153,Maglie,Maglie,Q52153,True
2305,Q171834,ru,Малье,Малье,Q52153,Милан.,Милан,Q490,False
2306,Q171834,zh,马利耶,马利耶,Q52153,米兰,米蘭,Q490,False
2307,Q101437,ar,بينزا,بينزا,Q5540,بيلاهو,,,False
2308,Q101437,en,Pienza,Pienza,Q91341,Epidoi,,,False
2309,Q101437,de,Pienza,Pienza,Q91341,Konstanz,Konstanz,Q3834,False
2310,Q101437,fr,Pienza,Pienza,Q91341,Venise,Venise,Q641,False
2311,Q101437,it,Pienza,Pienza,Q91341,Italia,Italia,Q38,False
2312,Q101437,pl,Pienza,Pienza,Q91341,Epidauros.,Epidauros,Q233576,False
2313,Q101437,ru,Пьенца,Пьенца,Q91341,Рим.,Рим,Q220,False
2314,Q101437,zh,皮恩扎,皮恩扎,Q91341,罗马,罗马,Q220,False
2315,Q128027,ar,أرِتسَة,أرِتسَة,Q13378,بيزا,بيزا,Q13375,False
2316,Q128027,en,Arezzo,Arezzo,Q13378,Arezzo,Arezzo,Q13378,True
2317,Q128027,de,Arezzo,Arezzo,Q13378,Arezzo,Arezzo,Q13378,True
2318,Q128027,fr,Arezzo,Arezzo,Q13378,Arezzo,Arezzo,Q13378,True
2319,Q128027,it,Arezzo,Arezzo,Q13378,Arcidosso,Arcidosso,Q188471,False
2320,Q128027,pl,Arezzo,Arezzo,Q13378,Arezzo,Arezzo,Q13378,True
2321,Q128027,ru,Ареццо,Ареццо,Q13378,Ареццо.,Ареццо,Q13378,True
2322,Q128027,zh,阿雷佐,阿雷佐,Q13378,米兰,米蘭,Q490,False
2323,Q83321,ar,البندقية,البندقية,Q641,فينيسيا,البندقية,Q641,True
2324,Q83321,en,Venice,Venice,Q773853,Venezia,Venice,Q641,False
2325,Q83321,de,Venedig,Venedig,Q641,Venedig,Venedig,Q641,True
2326,Q83321,fr,Venise,Venise,Q641,Venise,Venise,Q641,True
2327,Q83321,it,Venezia,Venezia,Q641,"Venezia, Italia",Venezia,Q641,True
2328,Q83321,pl,Wenecja,Wenecja,Q641,Veneda,Veneda,Q35440441,False
2329,Q83321,ru,Венеция,Венеция,Q641,Венеция.,Венеция,Q641,True
2330,Q83321,zh,威尼斯,威尼斯,Q641,维琴察,维琴察,Q6537,False
2331,Q199943,ar,ميلانو,ميلانو,Q490,مونتيديراديو,,,False
2332,Q199943,en,Milan,Milan,Q490,Milan,Milan,Q490,True
2333,Q199943,de,Mailand,Mailand,Q490,Mailand,Mailand,Q490,True
2334,Q199943,fr,Milan,Milan,Q490,Milan,Milan,Q490,True
2335,Q199943,it,Milano,Milano,Q490,Italia,Italia,Q38,False
2336,Q199943,pl,Mediolan,Mediolan,Q490,Milano,Mediolan,Q490,True
2337,Q199943,ru,Милан,Милан,Q490,Милан.,Милан,Q490,True
2338,Q199943,zh,米蘭,米蘭,Q490,布宜诺斯艾利斯,布宜諾斯艾利斯,Q1486,False
2339,Q1224,ar,لِفُرنة,لِفُرنة,Q6761,فيرونا,فيرونا,Q2028,False
2340,Q1224,en,Livorno,Livorno,Q6761,Livorno,Livorno,Q6761,True
2341,Q1224,de,Livorno,Livorno,Q6761,Rom,Rom,Q220,False
2342,Q1224,fr,Livourne,Livourne,Q6761,Livourne,Livourne,Q6761,True
2343,Q1224,it,Livorno,Livorno,Q6761,Italia,Italia,Q38,False
2344,Q1224,pl,Livorno,Livorno,Q6761,Vercelli,Vercelli,Q5990,False
2345,Q1224,ru,Ливорно,Ливорно,Q6761,Милан.,Милан,Q490,False
2346,Q1224,zh,里窝那,里窝那,Q6761,米兰,米蘭,Q490,False
2347,Q164562,ar,روما,روما,Q220,أوسبيلو,,,False
2348,Q164562,en,Rome,Rome,Q220,Rome,Rome,Q220,True
2349,Q164562,de,Rom,Rom,Q220,Rom,Rom,Q220,True
2350,Q164562,fr,Rome,Rome,Q220,Rome,Rome,Q220,True
2351,Q164562,it,Roma,Roma,Q220,Italia,Italia,Q38,False
2352,Q164562,pl,Rzym,Rzym,Q220,Rzym,Rzym,Q220,True
2353,Q164562,ru,Рим,Рим,Q220,Рим.,Рим,Q220,True
2354,Q164562,zh,罗马,罗马,Q220,里斯本,里斯本,Q597,False
2355,Q47904,ar,فَرِيزة,فَرِيزة,Q6285,فيرارا,فيرّارا ودِلتا نهر البو,Q16735627,False
2356,Q47904,en,Varese,Varese,Q6285,Varese,Varese,Q6285,True
2357,Q47904,de,Varese,Varese,Q6285,Varese,Varese,Q6285,True
2358,Q47904,fr,Varèse,Varèse,Q6285,Varese,Varèse,Q6285,True
2359,Q47904,it,Varese,Varese,Q6285,Italia,Italia,Q38,False
2360,Q47904,pl,Varese,Varese,Q6285,Varese,Varese,Q6285,True
2361,Q47904,ru,Варезе,Варезе,Q6285,Милан.,Милан,Q490,False
2362,Q47904,zh,瓦雷澤,瓦雷澤,Q6285,布宜诺斯艾利斯,布宜諾斯艾利斯,Q1486,False
2363,Q1064,ar,ميلانو,ميلانو,Q490,بريشا,بريشا,Q6221,False
2364,Q1064,en,Milan,Milan,Q490,Lecco,Lecco,Q6237,False
2365,Q1064,de,Mailand,Mailand,Q490,Lecco,Lecco,Q6237,False
2366,Q1064,fr,Milan,Milan,Q490,Milan,Milan,Q490,True
2367,Q1064,it,Milano,Milano,Q490,Italia,Italia,Q38,False
2368,Q1064,pl,Mediolan,Mediolan,Q490,Lecce,Lecce,Q13386,False
2369,Q1064,ru,Милан,Милан,Q490,Бергамо.,Бергамо,Q628,False
2370,Q1064,zh,米蘭,米蘭,Q490,罗马,罗马,Q220,False
2371,Q50005,ar,روما,روما,Q220,أندريا,أندرة,Q13486,False
